symbol_id,symbol,base,quote,type,spot,swap,future,option,active,taker,maker,info_status,info_isSpotTradingAllowed,precision_amount,precision_price
binance:STORJ/ETH,STORJ/ETH,STORJ,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:STORJ/TRY,STORJ/TRY,STORJ,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:STORJ/USDT,STORJ/USDT,STORJ,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.0001
binance:STORJ/USDT:USDT,STORJ/USDT:USDT,STORJ,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:STORM/BNB,STORM/BNB,STORM,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:STORM/BTC,STORM/BTC,STORM,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:STORM/ETH,STORM/ETH,STORM,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:STORM/USDT,STORM/USDT,STORM,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.000001
binance:STPT/BNB,STPT/BNB,STPT,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.000001
binance:STPT/BTC,STPT/BTC,STPT,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:STPT/BUSD,STPT/BUSD,STPT,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00001
binance:STPT/USDT,STPT/USDT,STPT,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00001
binance:STPT/USDT:USDT,STPT/USDT:USDT,STPT,USDT,swap,0,1,0,0,0,0.0005,0.0002,SETTLING,,1,0.00001
binance:STRAT/BNB,STRAT/BNB,STRAT,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00001
binance:STRAT/BTC,STRAT/BTC,STRAT,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:STRAT/BUSD,STRAT/BUSD,STRAT,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.0001
binance:STRAT/ETH,STRAT/ETH,STRAT,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.000001
binance:STRAT/USDT,STRAT/USDT,STRAT,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.0001
binance:STRAX/BTC,STRAX/BTC,STRAX,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00000001
binance:STRAX/BUSD,STRAX/BUSD,STRAX,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:STRAX/ETH,STRAX/ETH,STRAX,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0000001
binance:STRAX/TRY,STRAX/TRY,STRAX,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.001
binance:STRAX/USDT,STRAX/USDT,STRAX,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00001
binance:STRAX/USDT:USDT,STRAX/USDT:USDT,STRAX,USDT,swap,0,1,0,0,0,0.0005,0.0002,SETTLING,,1,0.0001
binance:STRK/BTC,STRK/BTC,STRK,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.00000001
binance:STRK/FDUSD,STRK/FDUSD,STRK,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0001
binance:STRK/TRY,STRK/TRY,STRK,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:STRK/USDC,STRK/USDC,STRK,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0001
binance:STRK/USDT,STRK/USDT,STRK,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0001
binance:STRK/USDT:USDT,STRK/USDT:USDT,STRK,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:STX/BNB,STX/BNB,STX,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.000001
binance:STX/BTC,STX/BTC,STX,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00000001
binance:STX/BUSD,STX/BUSD,STX,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:STX/FDUSD,STX/FDUSD,STX,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:STX/TRY,STX/TRY,STX,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:STX/USDC,STX/USDC,STX,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:STX/USDT,STX/USDT,STX,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:STX/USDT:USDT,STX/USDT:USDT,STX,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:SUB/BTC,SUB/BTC,SUB,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:SUB/ETH,SUB/ETH,SUB,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:SUI/BNB,SUI/BNB,SUI,BNB,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.000001
binance:SUI/BRL,SUI/BRL,SUI,BRL,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:SUI/BTC,SUI/BTC,SUI,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00000001
binance:SUI/EUR,SUI/EUR,SUI,EUR,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SUI/FDUSD,SUI/FDUSD,SUI,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SUI/JPY,SUI/JPY,SUI,JPY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.01
binance:SUI/TRY,SUI/TRY,SUI,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:SUI/TUSD,SUI/TUSD,SUI,TUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:SUI/USD:SUI,SUI/USD:SUI,SUI,USD,swap,0,1,0,0,1,0.0005,0.0001,,,1,0.0001
binance:SUI/USDC,SUI/USDC,SUI,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SUI/USDC:USDC,SUI/USDC:USDC,SUI,USDC,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.00001
binance:SUI/USDT,SUI/USDT,SUI,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SUI/USDT:USDT,SUI/USDT:USDT,SUI,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:SUN/BTC,SUN/BTC,SUN,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.001,0.000001
binance:SUN/BUSD,SUN/BUSD,SUN,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00001
binance:SUN/TRY,SUN/TRY,SUN,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.0001
binance:SUN/USDT,SUN/USDT,SUN,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00001
binance:SUN/USDT:USDT,SUN/USDT:USDT,SUN,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.000001
binance:SUPER/BTC,SUPER/BTC,SUPER,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00000001
binance:SUPER/BUSD,SUPER/BUSD,SUPER,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0001
binance:SUPER/FDUSD,SUPER/FDUSD,SUPER,FDUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0001
binance:SUPER/TRY,SUPER/TRY,SUPER,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:SUPER/USDT,SUPER/USDT,SUPER,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.0001
binance:SUPER/USDT:USDT,SUPER/USDT:USDT,SUPER,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:SUSD/BTC,SUSD/BTC,SUSD,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:SUSD/ETH,SUSD/ETH,SUSD,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:SUSD/USDT,SUSD/USDT,SUSD,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:SUSHI/BNB,SUSHI/BNB,SUSHI,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.000001
binance:SUSHI/BTC,SUSHI/BTC,SUSHI,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00000001
binance:SUSHI/BUSD,SUSHI/BUSD,SUSHI,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:SUSHI/TRY,SUSHI/TRY,SUSHI,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:SUSHI/USDC,SUSHI/USDC,SUSHI,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:SUSHI/USDT,SUSHI/USDT,SUSHI,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:SUSHI/USDT:USDT,SUSHI/USDT:USDT,SUSHI,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:SUSHIDOWN/USDT,SUSHIDOWN/USDT,SUSHIDOWN,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,0,0.01,0.001
binance:SUSHIUP/USDT,SUSHIUP/USDT,SUSHIUP,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,0,0.01,0.000001
binance:SWARMS/USDT:USDT,SWARMS/USDT:USDT,SWARMS,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:SWELL/USDT:USDT,SWELL/USDT:USDT,SWELL,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:SWRV/BNB,SWRV/BNB,SWRV,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.000001
binance:SWRV/BUSD,SWRV/BUSD,SWRV,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0001
binance:SXP/AUD,SXP/AUD,SXP,AUD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:SXP/BIDR,SXP/BIDR,SXP,BIDR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,1
binance:SXP/BNB,SXP/BNB,SXP,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.000001
binance:SXP/BTC,SXP/BTC,SXP,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00000001
binance:SXP/BUSD,SXP/BUSD,SXP,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:SXP/EUR,SXP/EUR,SXP,EUR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:SXP/GBP,SXP/GBP,SXP,GBP,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:SXP/TRY,SXP/TRY,SXP,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:SXP/USDT,SXP/USDT,SXP,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SXP/USDT:USDT,SXP/USDT:USDT,SXP,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:SXPDOWN/USDT,SXPDOWN/USDT,SXPDOWN,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,0,0.01,0.00001
binance:SXPUP/USDT,SXPUP/USDT,SXPUP,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,0,0.01,0.00001
binance:SXT/BNB,SXT/BNB,SXT,BNB,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00000001
binance:SXT/FDUSD,SXT/FDUSD,SXT,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SXT/TRY,SXT/TRY,SXT,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:SXT/USDC,SXT/USDC,SXT,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SXT/USDT,SXT/USDT,SXT,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SXT/USDT:USDT,SXT/USDT:USDT,SXT,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:SYN/BTC,SYN/BTC,SYN,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:SYN/USDC,SYN/USDC,SYN,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SYN/USDT,SYN/USDT,SYN,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SYN/USDT:USDT,SYN/USDT:USDT,SYN,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:SYRUP/TRY,SYRUP/TRY,SYRUP,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:SYRUP/USDC,SYRUP/USDC,SYRUP,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SYRUP/USDT,SYRUP/USDT,SYRUP,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:SYRUP/USDT:USDT,SYRUP/USDT:USDT,SYRUP,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:SYS/BNB,SYS/BNB,SYS,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.000001
binance:SYS/BTC,SYS/BTC,SYS,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00000001
binance:SYS/BUSD,SYS/BUSD,SYS,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0001
binance:SYS/ETH,SYS/ETH,SYS,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:SYS/USDT,SYS/USDT,SYS,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00001
binance:SYS/USDT:USDT,SYS/USDT:USDT,SYS,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:T/BUSD,T/BUSD,T,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00001
binance:T/USDC,T/USDC,T,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00001
binance:T/USDT,T/USDT,T,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00001
binance:T/USDT:USDT,T/USDT:USDT,T,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:TA/USDT:USDT,TA/USDT:USDT,TA,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:TAC/USDT:USDT,TAC/USDT:USDT,TAC,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:TAG/USDT:USDT,TAG/USDT:USDT,TAG,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0000001
binance:TAIKO/USDT:USDT,TAIKO/USDT:USDT,TAIKO,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:TANSSI/USDT:USDT,TANSSI/USDT:USDT,TANSSI,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:TAO/BTC,TAO/BTC,TAO,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.000001
binance:TAO/FDUSD,TAO/FDUSD,TAO,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.1
binance:TAO/TRY,TAO/TRY,TAO,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,1
binance:TAO/USDC,TAO/USDC,TAO,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.1
binance:TAO/USDT,TAO/USDT,TAO,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.0001,0.1
binance:TAO/USDT:USDT,TAO/USDT:USDT,TAO,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.001,0.01
binance:TCT/BNB,TCT/BNB,TCT,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:TCT/BTC,TCT/BTC,TCT,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:TCT/USDT,TCT/USDT,TCT,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00001
binance:TFUEL/BNB,TFUEL/BNB,TFUEL,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:TFUEL/BTC,TFUEL/BTC,TFUEL,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00000001
binance:TFUEL/BUSD,TFUEL/BUSD,TFUEL,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0001
binance:TFUEL/PAX,TFUEL/PAX,TFUEL,PAX,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.000001
binance:TFUEL/TUSD,TFUEL/TUSD,TFUEL,TUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.000001
binance:TFUEL/USDC,TFUEL/USDC,TFUEL,USDC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.000001
binance:TFUEL/USDT,TFUEL/USDT,TFUEL,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00001
binance:THE/BNB,THE/BNB,THE,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0000001
binance:THE/BTC,THE/BTC,THE,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:THE/FDUSD,THE/FDUSD,THE,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:THE/TRY,THE/TRY,THE,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:THE/USDC,THE/USDC,THE,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:THE/USDT,THE/USDT,THE,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:THE/USDT:USDT,THE/USDT:USDT,THE,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:THETA/BNB,THETA/BNB,THETA,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.000001
binance:THETA/BTC,THETA/BTC,THETA,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.00000001
binance:THETA/BUSD,THETA/BUSD,THETA,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:THETA/ETH,THETA/ETH,THETA,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0000001
binance:THETA/EUR,THETA/EUR,THETA,EUR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:THETA/FDUSD,THETA/FDUSD,THETA,FDUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.001
binance:THETA/TRY,THETA/TRY,THETA,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:THETA/USD:THETA,THETA/USD:THETA,THETA,USD,swap,0,1,0,0,1,0.0005,0.0001,,,1,0.001
binance:THETA/USDC,THETA/USDC,THETA,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:THETA/USDT,THETA/USDT,THETA,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.001
binance:THETA/USDT:USDT,THETA/USDT:USDT,THETA,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:TIA/BTC,TIA/BTC,TIA,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.0000001
binance:TIA/FDUSD,TIA/FDUSD,TIA,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:TIA/TRY,TIA/TRY,TIA,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.1
binance:TIA/TUSD,TIA/TUSD,TIA,TUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.001
binance:TIA/USDC,TIA/USDC,TIA,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:TIA/USDC:USDC,TIA/USDC:USDC,TIA,USDC,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:TIA/USDT,TIA/USDT,TIA,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:TIA/USDT:USDT,TIA/USDT:USDT,TIA,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.0001
binance:TKO/BIDR,TKO/BIDR,TKO,BIDR,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.01
binance:TKO/BTC,TKO/BTC,TKO,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:TKO/BUSD,TKO/BUSD,TKO,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:TKO/USDT,TKO/USDT,TKO,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:TLM/BNB,TLM/BNB,TLM,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.0000001
binance:TLM/BTC,TLM/BTC,TLM,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:TLM/BUSD,TLM/BUSD,TLM,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00001
binance:TLM/FDUSD,TLM/FDUSD,TLM,FDUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00001
binance:TLM/TRY,TLM/TRY,TLM,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.0001
binance:TLM/USDC,TLM/USDC,TLM,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00001
binance:TLM/USDT,TLM/USDT,TLM,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00001
binance:TLM/USDT:USDT,TLM/USDT:USDT,TLM,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.000001
binance:TNB/BTC,TNB/BTC,TNB,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:TNB/ETH,TNB/ETH,TNB,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:TNSR/BTC,TNSR/BTC,TNSR,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:TNSR/FDUSD,TNSR/FDUSD,TNSR,FDUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:TNSR/TRY,TNSR/TRY,TNSR,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.01
binance:TNSR/USDC,TNSR/USDC,TNSR,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:TNSR/USDT,TNSR/USDT,TNSR,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.1,0.0001
binance:TNSR/USDT:USDT,TNSR/USDT:USDT,TNSR,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:TNT/BTC,TNT/BTC,TNT,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:TNT/ETH,TNT/ETH,TNT,ETH,spot,1,0,0,0,0,0.001,0.001,BREAK,1,1,0.00000001
binance:TOKEN/USDT:USDT,TOKEN/USDT:USDT,TOKEN,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:TOMO/BNB,TOMO/BNB,TOMO,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00001
binance:TOMO/BTC,TOMO/BTC,TOMO,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.00000001
binance:TOMO/BUSD,TOMO/BUSD,TOMO,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:TOMO/TRY,TOMO/TRY,TOMO,TRY,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.01
binance:TOMO/USDC,TOMO/USDC,TOMO,USDC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.0001
binance:TOMO/USDT,TOMO/USDT,TOMO,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.1,0.0001
binance:TON/BTC,TON/BTC,TON,BTC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.00000001
binance:TON/FDUSD,TON/FDUSD,TON,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:TON/TRY,TON/TRY,TON,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.1
binance:TON/USDC,TON/USDC,TON,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:TON/USDT,TON/USDT,TON,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,0.01,0.001
binance:TON/USDT:USDT,TON/USDT:USDT,TON,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,0.1,0.0001
binance:TORN/BNB,TORN/BNB,TORN,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.00001
binance:TORN/BTC,TORN/BTC,TORN,BTC,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.0000001
binance:TORN/BUSD,TORN/BUSD,TORN,BUSD,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.001
binance:TORN/USDT,TORN/USDT,TORN,USDT,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.01,0.01
binance:TOWNS/BNB,TOWNS/BNB,TOWNS,BNB,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00000001
binance:TOWNS/FDUSD,TOWNS/FDUSD,TOWNS,FDUSD,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00001
binance:TOWNS/TRY,TOWNS/TRY,TOWNS,TRY,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.001
binance:TOWNS/USDC,TOWNS/USDC,TOWNS,USDC,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00001
binance:TOWNS/USDT,TOWNS/USDT,TOWNS,USDT,spot,1,0,0,0,1,0.001,0.001,TRADING,1,1,0.00001
binance:TOWNS/USDT:USDT,TOWNS/USDT:USDT,TOWNS,USDT,swap,0,1,0,0,1,0.0005,0.0002,TRADING,,1,0.00001
binance:TRB/BNB,TRB/BNB,TRB,BNB,spot,1,0,0,0,0,0.001,0.001,BREAK,1,0.001,0.001
