info_status,exchange,symbol_id,symbol,info_isSpotTradingAllowed
TRADING,binance,binance:LAYER/USDT:USDT,LAYER/USDT:USDT,
BREAK,binance,binance:LAZIO/BTC,LAZIO/BTC,True
BREAK,binance,binance:LAZIO/BUSD,LAZIO/BUSD,True
BREAK,binance,binance:LAZIO/EUR,LAZIO/EUR,True
TRADING,binance,binance:LAZIO/TRY,LAZIO/TRY,True
TRADING,binance,binance:LAZIO/USDT,LAZIO/USDT,True
TRADING,binance,binance:LDO/BTC,LDO/BTC,True
BREAK,binance,binance:LDO/BUSD,LDO/BUSD,True
TRADING,binance,binance:LDO/FDUSD,LDO/FDUSD,True
TRADING,binance,binance:LDO/TRY,LDO/TRY,True
BREAK,binance,binance:LDO/TUSD,LDO/TUSD,True
TRADING,binance,binance:LDO/USDC,LDO/USDC,True
TRADING,binance,binance:LDO/USDT,LDO/USDT,True
TRADING,binance,binance:LDO/USDT:USDT,LDO/USDT:USDT,
BREAK,binance,binance:LEND/BKRW,LEND/BKRW,True
BREAK,binance,binance:LEND/BTC,LEND/BTC,True
BREAK,binance,binance:LEND/BUSD,LEND/BUSD,True
BREAK,binance,binance:LEND/ETH,LEND/ETH,True
BREAK,binance,binance:LEND/USDT,LEND/USDT,True
BREAK,binance,binance:LEVER/BUSD,LEVER/BUSD,True
BREAK,binance,binance:LEVER/TRY,LEVER/TRY,True
BREAK,binance,binance:LEVER/USDT,LEVER/USDT,True
TRADING,binance,binance:LEVER/USDT:USDT,LEVER/USDT:USDT,
BREAK,binance,binance:LINA/BNB,LINA/BNB,True
BREAK,binance,binance:LINA/BTC,LINA/BTC,True
BREAK,binance,binance:LINA/BUSD,LINA/BUSD,True
BREAK,binance,binance:LINA/USDT,LINA/USDT,True
SETTLING,binance,binance:LINA/USDT:USDT,LINA/USDT:USDT,
BREAK,binance,binance:LINK/AUD,LINK/AUD,True
BREAK,binance,binance:LINK/BKRW,LINK/BKRW,True
TRADING,binance,binance:LINK/BNB,LINK/BNB,True
TRADING,binance,binance:LINK/BRL,LINK/BRL,True
TRADING,binance,binance:LINK/BTC,LINK/BTC,True
BREAK,binance,binance:LINK/BUSD,LINK/BUSD,True
TRADING,binance,binance:LINK/ETH,LINK/ETH,True
TRADING,binance,binance:LINK/EUR,LINK/EUR,True
TRADING,binance,binance:LINK/FDUSD,LINK/FDUSD,True
BREAK,binance,binance:LINK/GBP,LINK/GBP,True
TRADING,binance,binance:LINK/JPY,LINK/JPY,True
BREAK,binance,binance:LINK/NGN,LINK/NGN,True
BREAK,binance,binance:LINK/PAX,LINK/PAX,True
TRADING,binance,binance:LINK/TRY,LINK/TRY,True
BREAK,binance,binance:LINK/TUSD,LINK/TUSD,True
,binance,binance:LINK/USD:LINK,LINK/USD:LINK,
,binance,binance:LINK/USD:LINK-250926,LINK/USD:LINK-250926,
TRADING,binance,binance:LINK/USDC,LINK/USDC,True
TRADING,binance,binance:LINK/USDC:USDC,LINK/USDC:USDC,
TRADING,binance,binance:LINK/USDT,LINK/USDT,True
TRADING,binance,binance:LINK/USDT:USDT,LINK/USDT:USDT,
BREAK,binance,binance:LINKDOWN/USDT,LINKDOWN/USDT,False
BREAK,binance,binance:LINKUP/USDT,LINKUP/USDT,False
TRADING,binance,binance:LISTA/BNB,LISTA/BNB,True
BREAK,binance,binance:LISTA/BRL,LISTA/BRL,True
TRADING,binance,binance:LISTA/FDUSD,LISTA/FDUSD,True
TRADING,binance,binance:LISTA/TRY,LISTA/TRY,True
TRADING,binance,binance:LISTA/USDC,LISTA/USDC,True
TRADING,binance,binance:LISTA/USDT,LISTA/USDT,True
TRADING,binance,binance:LISTA/USDT:USDT,LISTA/USDT:USDT,
BREAK,binance,binance:LIT/BTC,LIT/BTC,True
BREAK,binance,binance:LIT/BUSD,LIT/BUSD,True
BREAK,binance,binance:LIT/ETH,LIT/ETH,True
BREAK,binance,binance:LIT/USDT,LIT/USDT,True
SETTLING,binance,binance:LIT/USDT:USDT,LIT/USDT:USDT,
BREAK,binance,binance:LOKA/BNB,LOKA/BNB,True
BREAK,binance,binance:LOKA/BTC,LOKA/BTC,True
BREAK,binance,binance:LOKA/BUSD,LOKA/BUSD,True
BREAK,binance,binance:LOKA/USDT,LOKA/USDT,True
SETTLING,binance,binance:LOKA/USDT:USDT,LOKA/USDT:USDT,
BREAK,binance,binance:LOOM/BNB,LOOM/BNB,True
BREAK,binance,binance:LOOM/BTC,LOOM/BTC,True
BREAK,binance,binance:LOOM/BUSD,LOOM/BUSD,True
BREAK,binance,binance:LOOM/ETH,LOOM/ETH,True
BREAK,binance,binance:LOOM/TRY,LOOM/TRY,True
BREAK,binance,binance:LOOM/USDT,LOOM/USDT,True
SETTLING,binance,binance:LOOM/USDT:USDT,LOOM/USDT:USDT,
TRADING,binance,binance:LPT/BNB,LPT/BNB,True
TRADING,binance,binance:LPT/BTC,LPT/BTC,True
BREAK,binance,binance:LPT/BUSD,LPT/BUSD,True
TRADING,binance,binance:LPT/JPY,LPT/JPY,True
TRADING,binance,binance:LPT/TRY,LPT/TRY,True
TRADING,binance,binance:LPT/USDC,LPT/USDC,True
TRADING,binance,binance:LPT/USDT,LPT/USDT,True
TRADING,binance,binance:LPT/USDT:USDT,LPT/USDT:USDT,
BREAK,binance,binance:LQTY/BTC,LQTY/BTC,True
BREAK,binance,binance:LQTY/FDUSD,LQTY/FDUSD,True
TRADING,binance,binance:LQTY/USDT,LQTY/USDT,True
TRADING,binance,binance:LQTY/USDT:USDT,LQTY/USDT:USDT,
BREAK,binance,binance:LRC/BNB,LRC/BNB,True
TRADING,binance,binance:LRC/BTC,LRC/BTC,True
BREAK,binance,binance:LRC/BUSD,LRC/BUSD,True
TRADING,binance,binance:LRC/ETH,LRC/ETH,True
TRADING,binance,binance:LRC/TRY,LRC/TRY,True
TRADING,binance,binance:LRC/USDT,LRC/USDT,True
TRADING,binance,binance:LRC/USDT:USDT,LRC/USDT:USDT,
BREAK,binance,binance:LSK/BNB,LSK/BNB,True
TRADING,binance,binance:LSK/BTC,LSK/BTC,True
BREAK,binance,binance:LSK/BUSD,LSK/BUSD,True
BREAK,binance,binance:LSK/ETH,LSK/ETH,True
TRADING,binance,binance:LSK/USDT,LSK/USDT,True
TRADING,binance,binance:LSK/USDT:USDT,LSK/USDT:USDT,
TRADING,binance,binance:LTC/BNB,LTC/BNB,True
TRADING,binance,binance:LTC/BRL,LTC/BRL,True
TRADING,binance,binance:LTC/BTC,LTC/BTC,True
BREAK,binance,binance:LTC/BUSD,LTC/BUSD,True
TRADING,binance,binance:LTC/ETH,LTC/ETH,True
TRADING,binance,binance:LTC/EUR,LTC/EUR,True
TRADING,binance,binance:LTC/FDUSD,LTC/FDUSD,True
BREAK,binance,binance:LTC/GBP,LTC/GBP,True
TRADING,binance,binance:LTC/JPY,LTC/JPY,True
BREAK,binance,binance:LTC/NGN,LTC/NGN,True
BREAK,binance,binance:LTC/PAX,LTC/PAX,True
BREAK,binance,binance:LTC/RUB,LTC/RUB,True
TRADING,binance,binance:LTC/TRY,LTC/TRY,True
BREAK,binance,binance:LTC/TUSD,LTC/TUSD,True
BREAK,binance,binance:LTC/UAH,LTC/UAH,True
,binance,binance:LTC/USD:LTC,LTC/USD:LTC,
,binance,binance:LTC/USD:LTC-250926,LTC/USD:LTC-250926,
TRADING,binance,binance:LTC/USDC,LTC/USDC,True
TRADING,binance,binance:LTC/USDC:USDC,LTC/USDC:USDC,
TRADING,binance,binance:LTC/USDT,LTC/USDT,True
TRADING,binance,binance:LTC/USDT:USDT,LTC/USDT:USDT,
BREAK,binance,binance:LTCDOWN/USDT,LTCDOWN/USDT,False
BREAK,binance,binance:LTCUP/USDT,LTCUP/USDT,False
BREAK,binance,binance:LTO/BNB,LTO/BNB,True
BREAK,binance,binance:LTO/BTC,LTO/BTC,True
BREAK,binance,binance:LTO/BUSD,LTO/BUSD,True
BREAK,binance,binance:LTO/USDT,LTO/USDT,True
TRADING,binance,binance:LUMIA/TRY,LUMIA/TRY,True
TRADING,binance,binance:LUMIA/USDT,LUMIA/USDT,True
TRADING,binance,binance:LUMIA/USDT:USDT,LUMIA/USDT:USDT,
BREAK,binance,binance:LUN/BTC,LUN/BTC,True
BREAK,binance,binance:LUN/ETH,LUN/ETH,True
BREAK,binance,binance:LUNA/AUD,LUNA/AUD,True
BREAK,binance,binance:LUNA/BIDR,LUNA/BIDR,True
BREAK,binance,binance:LUNA/BNB,LUNA/BNB,True
BREAK,binance,binance:LUNA/BRL,LUNA/BRL,True
BREAK,binance,binance:LUNA/BTC,LUNA/BTC,True
BREAK,binance,binance:LUNA/BUSD,LUNA/BUSD,True
BREAK,binance,binance:LUNA/ETH,LUNA/ETH,True
BREAK,binance,binance:LUNA/EUR,LUNA/EUR,True
BREAK,binance,binance:LUNA/GBP,LUNA/GBP,True
TRADING,binance,binance:LUNA/TRY,LUNA/TRY,True
TRADING,binance,binance:LUNA/USDT,LUNA/USDT,True
BREAK,binance,binance:LUNA/UST,LUNA/UST,True
TRADING,binance,binance:LUNA2/USDT:USDT,LUNA2/USDT:USDT,
BREAK,binance,binance:LUNC/BUSD,LUNC/BUSD,True
TRADING,binance,binance:LUNC/TRY,LUNC/TRY,True
TRADING,binance,binance:LUNC/USDT,LUNC/USDT,True
TRADING,binance,binance:M/USDT:USDT,M/USDT:USDT,
TRADING,binance,binance:MAGIC/BTC,MAGIC/BTC,True
BREAK,binance,binance:MAGIC/BUSD,MAGIC/BUSD,True
BREAK,binance,binance:MAGIC/FDUSD,MAGIC/FDUSD,True
TRADING,binance,binance:MAGIC/TRY,MAGIC/TRY,True
TRADING,binance,binance:MAGIC/USDC,MAGIC/USDC,True
TRADING,binance,binance:MAGIC/USDT,MAGIC/USDT,True
TRADING,binance,binance:MAGIC/USDT:USDT,MAGIC/USDT:USDT,
BREAK,binance,binance:MANA/BIDR,MANA/BIDR,True
BREAK,binance,binance:MANA/BNB,MANA/BNB,True
BREAK,binance,binance:MANA/BRL,MANA/BRL,True
TRADING,binance,binance:MANA/BTC,MANA/BTC,True
BREAK,binance,binance:MANA/BUSD,MANA/BUSD,True
TRADING,binance,binance:MANA/ETH,MANA/ETH,True
TRADING,binance,binance:MANA/TRY,MANA/TRY,True
,binance,binance:MANA/USD:MANA,MANA/USD:MANA,
TRADING,binance,binance:MANA/USDT,MANA/USDT,True
TRADING,binance,binance:MANA/USDT:USDT,MANA/USDT:USDT,
BREAK,binance,binance:MANTA/BNB,MANTA/BNB,True
TRADING,binance,binance:MANTA/BTC,MANTA/BTC,True
TRADING,binance,binance:MANTA/FDUSD,MANTA/FDUSD,True
TRADING,binance,binance:MANTA/TRY,MANTA/TRY,True
TRADING,binance,binance:MANTA/USDC,MANTA/USDC,True
TRADING,binance,binance:MANTA/USDT,MANTA/USDT,True
TRADING,binance,binance:MANTA/USDT:USDT,MANTA/USDT:USDT,
BREAK,binance,binance:MASK/BNB,MASK/BNB,True
BREAK,binance,binance:MASK/BUSD,MASK/BUSD,True
TRADING,binance,binance:MASK/TRY,MASK/TRY,True
TRADING,binance,binance:MASK/USDC,MASK/USDC,True
TRADING,binance,binance:MASK/USDT,MASK/USDT,True
TRADING,binance,binance:MASK/USDT:USDT,MASK/USDT:USDT,
BREAK,binance,binance:MATIC/AUD,MATIC/AUD,True
BREAK,binance,binance:MATIC/BIDR,MATIC/BIDR,True
BREAK,binance,binance:MATIC/BNB,MATIC/BNB,True
BREAK,binance,binance:MATIC/BRL,MATIC/BRL,True
BREAK,binance,binance:MATIC/BTC,MATIC/BTC,True
BREAK,binance,binance:MATIC/BUSD,MATIC/BUSD,True
BREAK,binance,binance:MATIC/ETH,MATIC/ETH,True
BREAK,binance,binance:MATIC/EUR,MATIC/EUR,True
BREAK,binance,binance:MATIC/FDUSD,MATIC/FDUSD,True
BREAK,binance,binance:MATIC/GBP,MATIC/GBP,True
BREAK,binance,binance:MATIC/JPY,MATIC/JPY,True
BREAK,binance,binance:MATIC/RUB,MATIC/RUB,True
BREAK,binance,binance:MATIC/TRY,MATIC/TRY,True
BREAK,binance,binance:MATIC/TUSD,MATIC/TUSD,True
BREAK,binance,binance:MATIC/USDC,MATIC/USDC,True
BREAK,binance,binance:MATIC/USDT,MATIC/USDT,True
TRADING,binance,binance:MAV/BTC,MAV/BTC,True
TRADING,binance,binance:MAV/TRY,MAV/TRY,True
BREAK,binance,binance:MAV/TUSD,MAV/TUSD,True
TRADING,binance,binance:MAV/USDT,MAV/USDT,True
TRADING,binance,binance:MAV/USDT:USDT,MAV/USDT:USDT,
TRADING,binance,binance:MAVIA/USDT:USDT,MAVIA/USDT:USDT,
BREAK,binance,binance:MBL/BNB,MBL/BNB,True
BREAK,binance,binance:MBL/BTC,MBL/BTC,True
BREAK,binance,binance:MBL/BUSD,MBL/BUSD,True
TRADING,binance,binance:MBL/USDT,MBL/USDT,True
BREAK,binance,binance:MBOX/BNB,MBOX/BNB,True
BREAK,binance,binance:MBOX/BTC,MBOX/BTC,True
BREAK,binance,binance:MBOX/BUSD,MBOX/BUSD,True
TRADING,binance,binance:MBOX/TRY,MBOX/TRY,True
TRADING,binance,binance:MBOX/USDT,MBOX/USDT,True
TRADING,binance,binance:MBOX/USDT:USDT,MBOX/USDT:USDT,
BREAK,binance,binance:MC/BNB,MC/BNB,True
BREAK,binance,binance:MC/BTC,MC/BTC,True
BREAK,binance,binance:MC/BUSD,MC/BUSD,True
BREAK,binance,binance:MC/USDT,MC/USDT,True
BREAK,binance,binance:MCO/BNB,MCO/BNB,True
BREAK,binance,binance:MCO/BTC,MCO/BTC,True
BREAK,binance,binance:MCO/ETH,MCO/ETH,True
BREAK,binance,binance:MCO/USDT,MCO/USDT,True
BREAK,binance,binance:MDA/BTC,MDA/BTC,True
BREAK,binance,binance:MDA/ETH,MDA/ETH,True
BREAK,binance,binance:MDT/BNB,MDT/BNB,True
BREAK,binance,binance:MDT/BTC,MDT/BTC,True
BREAK,binance,binance:MDT/BUSD,MDT/BUSD,True
TRADING,binance,binance:MDT/USDT,MDT/USDT,True
SETTLING,binance,binance:MDT/USDT:USDT,MDT/USDT:USDT,
BREAK,binance,binance:MDX/BNB,MDX/BNB,True
BREAK,binance,binance:MDX/BTC,MDX/BTC,True
BREAK,binance,binance:MDX/BUSD,MDX/BUSD,True
BREAK,binance,binance:MDX/USDT,MDX/USDT,True
TRADING,binance,binance:ME/BTC,ME/BTC,True
TRADING,binance,binance:ME/FDUSD,ME/FDUSD,True
TRADING,binance,binance:ME/TRY,ME/TRY,True
TRADING,binance,binance:ME/USDT,ME/USDT,True
TRADING,binance,binance:ME/USDT:USDT,ME/USDT:USDT,
TRADING,binance,binance:MELANIA/USDT:USDT,MELANIA/USDT:USDT,
BREAK,binance,binance:MEME/BNB,MEME/BNB,True
BREAK,binance,binance:MEME/ETH,MEME/ETH,True
TRADING,binance,binance:MEME/FDUSD,MEME/FDUSD,True
TRADING,binance,binance:MEME/TRY,MEME/TRY,True
BREAK,binance,binance:MEME/TUSD,MEME/TUSD,True
TRADING,binance,binance:MEME/USDC,MEME/USDC,True
TRADING,binance,binance:MEME/USDT,MEME/USDT,True
TRADING,binance,binance:MEME/USDT:USDT,MEME/USDT:USDT,
SETTLING,binance,binance:MEMEFI/USDT:USDT,MEMEFI/USDT:USDT,
TRADING,binance,binance:MERL/USDT:USDT,MERL/USDT:USDT,
BREAK,binance,binance:METIS/BTC,METIS/BTC,True
BREAK,binance,binance:METIS/FDUSD,METIS/FDUSD,True
TRADING,binance,binance:METIS/TRY,METIS/TRY,True
TRADING,binance,binance:METIS/USDT,METIS/USDT,True
TRADING,binance,binance:METIS/USDT:USDT,METIS/USDT:USDT,
TRADING,binance,binance:MEW/USDT:USDT,MEW/USDT:USDT,
BREAK,binance,binance:MFT/BNB,MFT/BNB,True
BREAK,binance,binance:MFT/BTC,MFT/BTC,True
BREAK,binance,binance:MFT/ETH,MFT/ETH,True
BREAK,binance,binance:MFT/USDT,MFT/USDT,True
TRADING,binance,binance:MILK/USDT:USDT,MILK/USDT:USDT,
BREAK,binance,binance:MINA/BNB,MINA/BNB,True
TRADING,binance,binance:MINA/BTC,MINA/BTC,True
BREAK,binance,binance:MINA/BUSD,MINA/BUSD,True
TRADING,binance,binance:MINA/TRY,MINA/TRY,True
TRADING,binance,binance:MINA/USDT,MINA/USDT,True
TRADING,binance,binance:MINA/USDT:USDT,MINA/USDT:USDT,
BREAK,binance,binance:MIR/BTC,MIR/BTC,True
BREAK,binance,binance:MIR/BUSD,MIR/BUSD,True
BREAK,binance,binance:MIR/USDT,MIR/USDT,True
BREAK,binance,binance:MITH/BNB,MITH/BNB,True
BREAK,binance,binance:MITH/BTC,MITH/BTC,True
BREAK,binance,binance:MITH/USDT,MITH/USDT,True
BREAK,binance,binance:MKR/BNB,MKR/BNB,True
TRADING,binance,binance:MKR/BTC,MKR/BTC,True
BREAK,binance,binance:MKR/BUSD,MKR/BUSD,True
TRADING,binance,binance:MKR/TRY,MKR/TRY,True
TRADING,binance,binance:MKR/USDC,MKR/USDC,True
TRADING,binance,binance:MKR/USDT,MKR/USDT,True
TRADING,binance,binance:MKR/USDT:USDT,MKR/USDT:USDT,
BREAK,binance,binance:MLN/BNB,MLN/BNB,True
BREAK,binance,binance:MLN/BTC,MLN/BTC,True
BREAK,binance,binance:MLN/BUSD,MLN/BUSD,True
TRADING,binance,binance:MLN/USDT,MLN/USDT,True
TRADING,binance,binance:MLN/USDT:USDT,MLN/USDT:USDT,
BREAK,binance,binance:MOB/BTC,MOB/BTC,True
BREAK,binance,binance:MOB/BUSD,MOB/BUSD,True
BREAK,binance,binance:MOB/USDT,MOB/USDT,True
TRADING,binance,binance:MOCA/USDT:USDT,MOCA/USDT:USDT,
BREAK,binance,binance:MOD/BTC,MOD/BTC,True
BREAK,binance,binance:MOD/ETH,MOD/ETH,True
TRADING,binance,binance:MOODENG/USDT:USDT,MOODENG/USDT:USDT,
TRADING,binance,binance:MORPHO/USDT:USDT,MORPHO/USDT:USDT,
TRADING,binance,binance:MOVE/BNB,MOVE/BNB,True
TRADING,binance,binance:MOVE/BTC,MOVE/BTC,True
TRADING,binance,binance:MOVE/FDUSD,MOVE/FDUSD,True
TRADING,binance,binance:MOVE/TRY,MOVE/TRY,True
TRADING,binance,binance:MOVE/USDC,MOVE/USDC,True
TRADING,binance,binance:MOVE/USDT,MOVE/USDT,True
TRADING,binance,binance:MOVE/USDT:USDT,MOVE/USDT:USDT,
BREAK,binance,binance:MOVR/BNB,MOVR/BNB,True
TRADING,binance,binance:MOVR/BTC,MOVR/BTC,True
BREAK,binance,binance:MOVR/BUSD,MOVR/BUSD,True
TRADING,binance,binance:MOVR/TRY,MOVR/TRY,True
TRADING,binance,binance:MOVR/USDT,MOVR/USDT,True
TRADING,binance,binance:MOVR/USDT:USDT,MOVR/USDT:USDT,
BREAK,binance,binance:MTH/BTC,MTH/BTC,True
BREAK,binance,binance:MTH/ETH,MTH/ETH,True
TRADING,binance,binance:MTL/BTC,MTL/BTC,True
BREAK,binance,binance:MTL/BUSD,MTL/BUSD,True
BREAK,binance,binance:MTL/ETH,MTL/ETH,True
BREAK,binance,binance:MTL/TRY,MTL/TRY,True
TRADING,binance,binance:MTL/USDT,MTL/USDT,True
TRADING,binance,binance:MTL/USDT:USDT,MTL/USDT:USDT,
TRADING,binance,binance:MUBARAK/TRY,MUBARAK/TRY,True
TRADING,binance,binance:MUBARAK/USDC,MUBARAK/USDC,True
TRADING,binance,binance:MUBARAK/USDT,MUBARAK/USDT,True
TRADING,binance,binance:MUBARAK/USDT:USDT,MUBARAK/USDT:USDT,
BREAK,binance,binance:MULTI/BTC,MULTI/BTC,True
BREAK,binance,binance:MULTI/BUSD,MULTI/BUSD,True
BREAK,binance,binance:MULTI/USDT,MULTI/USDT,True
TRADING,binance,binance:MYRO/USDT:USDT,MYRO/USDT:USDT,
TRADING,binance,binance:MYX/USDT:USDT,MYX/USDT:USDT,
BREAK,binance,binance:NANO/BNB,NANO/BNB,True
BREAK,binance,binance:NANO/BTC,NANO/BTC,True
BREAK,binance,binance:NANO/BUSD,NANO/BUSD,True
BREAK,binance,binance:NANO/ETH,NANO/ETH,True
BREAK,binance,binance:NANO/USDT,NANO/USDT,True
TRADING,binance,binance:NAORIS/USDT:USDT,NAORIS/USDT:USDT,
BREAK,binance,binance:NAS/BNB,NAS/BNB,True
BREAK,binance,binance:NAS/BTC,NAS/BTC,True
BREAK,binance,binance:NAS/ETH,NAS/ETH,True
BREAK,binance,binance:NAV/BNB,NAV/BNB,True
BREAK,binance,binance:NAV/BTC,NAV/BTC,True
BREAK,binance,binance:NAV/ETH,NAV/ETH,True
BREAK,binance,binance:NBS/BTC,NBS/BTC,True
BREAK,binance,binance:NBS/USDT,NBS/USDT,True
BREAK,binance,binance:NCASH/BNB,NCASH/BNB,True
BREAK,binance,binance:NCASH/BTC,NCASH/BTC,True
BREAK,binance,binance:NCASH/ETH,NCASH/ETH,True
TRADING,binance,binance:NEAR/BNB,NEAR/BNB,True
TRADING,binance,binance:NEAR/BRL,NEAR/BRL,True
TRADING,binance,binance:NEAR/BTC,NEAR/BTC,True
BREAK,binance,binance:NEAR/BUSD,NEAR/BUSD,True
TRADING,binance,binance:NEAR/ETH,NEAR/ETH,True
TRADING,binance,binance:NEAR/EUR,NEAR/EUR,True
TRADING,binance,binance:NEAR/FDUSD,NEAR/FDUSD,True
TRADING,binance,binance:NEAR/JPY,NEAR/JPY,True
BREAK,binance,binance:NEAR/RUB,NEAR/RUB,True
TRADING,binance,binance:NEAR/TRY,NEAR/TRY,True
,binance,binance:NEAR/USD:NEAR,NEAR/USD:NEAR,
TRADING,binance,binance:NEAR/USDC,NEAR/USDC,True
TRADING,binance,binance:NEAR/USDC:USDC,NEAR/USDC:USDC,
TRADING,binance,binance:NEAR/USDT,NEAR/USDT,True
TRADING,binance,binance:NEAR/USDT:USDT,NEAR/USDT:USDT,
BREAK,binance,binance:NEBL/BNB,NEBL/BNB,True
BREAK,binance,binance:NEBL/BTC,NEBL/BTC,True
BREAK,binance,binance:NEBL/BUSD,NEBL/BUSD,True
BREAK,binance,binance:NEBL/USDT,NEBL/USDT,True
BREAK,binance,binance:NEIRO/BRL,NEIRO/BRL,True
BREAK,binance,binance:NEIRO/EUR,NEIRO/EUR,True
TRADING,binance,binance:NEIRO/FDUSD,NEIRO/FDUSD,True
TRADING,binance,binance:NEIRO/JPY,NEIRO/JPY,True
TRADING,binance,binance:NEIRO/TRY,NEIRO/TRY,True
TRADING,binance,binance:NEIRO/USDC,NEIRO/USDC,True
TRADING,binance,binance:NEIRO/USDT,NEIRO/USDT,True
TRADING,binance,binance:NEIRO/USDT:USDT,NEIRO/USDT:USDT,
TRADING,binance,binance:NEIROETH/USDT:USDT,NEIROETH/USDT:USDT,
BREAK,binance,binance:NEO/BNB,NEO/BNB,True
TRADING,binance,binance:NEO/BTC,NEO/BTC,True
BREAK,binance,binance:NEO/BUSD,NEO/BUSD,True
BREAK,binance,binance:NEO/ETH,NEO/ETH,True
BREAK,binance,binance:NEO/PAX,NEO/PAX,True
BREAK,binance,binance:NEO/RUB,NEO/RUB,True
TRADING,binance,binance:NEO/TRY,NEO/TRY,True
BREAK,binance,binance:NEO/TUSD,NEO/TUSD,True
TRADING,binance,binance:NEO/USDC,NEO/USDC,True
TRADING,binance,binance:NEO/USDC:USDC,NEO/USDC:USDC,
TRADING,binance,binance:NEO/USDT,NEO/USDT,True
TRADING,binance,binance:NEO/USDT:USDT,NEO/USDT:USDT,
TRADING,binance,binance:NEWT/BNB,NEWT/BNB,True
TRADING,binance,binance:NEWT/FDUSD,NEWT/FDUSD,True
TRADING,binance,binance:NEWT/TRY,NEWT/TRY,True
TRADING,binance,binance:NEWT/USDC,NEWT/USDC,True
TRADING,binance,binance:NEWT/USDT,NEWT/USDT,True
TRADING,binance,binance:NEWT/USDT:USDT,NEWT/USDT:USDT,
TRADING,binance,binance:NEXO/BTC,NEXO/BTC,True
BREAK,binance,binance:NEXO/BUSD,NEXO/BUSD,True
TRADING,binance,binance:NEXO/USDT,NEXO/USDT,True
BREAK,binance,binance:NFP/BNB,NFP/BNB,True
TRADING,binance,binance:NFP/BTC,NFP/BTC,True
TRADING,binance,binance:NFP/FDUSD,NFP/FDUSD,True
TRADING,binance,binance:NFP/TRY,NFP/TRY,True
BREAK,binance,binance:NFP/TUSD,NFP/TUSD,True
TRADING,binance,binance:NFP/USDT,NFP/USDT,True
TRADING,binance,binance:NFP/USDT:USDT,NFP/USDT:USDT,
TRADING,binance,binance:NIL/BNB,NIL/BNB,True
TRADING,binance,binance:NIL/FDUSD,NIL/FDUSD,True
TRADING,binance,binance:NIL/TRY,NIL/TRY,True
TRADING,binance,binance:NIL/USDC,NIL/USDC,True
TRADING,binance,binance:NIL/USDT,NIL/USDT,True
TRADING,binance,binance:NIL/USDT:USDT,NIL/USDT:USDT,
BREAK,binance,binance:NKN/BNB,NKN/BNB,True
BREAK,binance,binance:NKN/BTC,NKN/BTC,True
BREAK,binance,binance:NKN/BUSD,NKN/BUSD,True
TRADING,binance,binance:NKN/USDT,NKN/USDT,True
TRADING,binance,binance:NKN/USDT:USDT,NKN/USDT:USDT,
TRADING,binance,binance:NMR/BTC,NMR/BTC,True
BREAK,binance,binance:NMR/BUSD,NMR/BUSD,True
TRADING,binance,binance:NMR/USDT,NMR/USDT,True
TRADING,binance,binance:NMR/USDT:USDT,NMR/USDT:USDT,
BREAK,binance,binance:NOT/BNB,NOT/BNB,True
BREAK,binance,binance:NOT/BRL,NOT/BRL,True
BREAK,binance,binance:NOT/EUR,NOT/EUR,True
TRADING,binance,binance:NOT/FDUSD,NOT/FDUSD,True
TRADING,binance,binance:NOT/TRY,NOT/TRY,True
TRADING,binance,binance:NOT/USDC,NOT/USDC,True
TRADING,binance,binance:NOT/USDT,NOT/USDT,True
TRADING,binance,binance:NOT/USDT:USDT,NOT/USDT:USDT,
BREAK,binance,binance:NPXS/BTC,NPXS/BTC,True
BREAK,binance,binance:NPXS/ETH,NPXS/ETH,True
BREAK,binance,binance:NPXS/USDC,NPXS/USDC,True
BREAK,binance,binance:NPXS/USDT,NPXS/USDT,True
TRADING,binance,binance:NTRN/BNB,NTRN/BNB,True
BREAK,binance,binance:NTRN/BTC,NTRN/BTC,True
TRADING,binance,binance:NTRN/TRY,NTRN/TRY,True
TRADING,binance,binance:NTRN/USDT,NTRN/USDT,True
TRADING,binance,binance:NTRN/USDT:USDT,NTRN/USDT:USDT,
BREAK,binance,binance:NU/AUD,NU/AUD,True
BREAK,binance,binance:NU/BNB,NU/BNB,True
BREAK,binance,binance:NU/BTC,NU/BTC,True
BREAK,binance,binance:NU/BUSD,NU/BUSD,True
BREAK,binance,binance:NU/RUB,NU/RUB,True
BREAK,binance,binance:NU/USDT,NU/USDT,True
BREAK,binance,binance:NULS/BNB,NULS/BNB,True
BREAK,binance,binance:NULS/BTC,NULS/BTC,True
BREAK,binance,binance:NULS/BUSD,NULS/BUSD,True
BREAK,binance,binance:NULS/ETH,NULS/ETH,True
BREAK,binance,binance:NULS/USDT,NULS/USDT,True
SETTLING,binance,binance:NULS/USDT:USDT,NULS/USDT:USDT,
TRADING,binance,binance:NXPC/BNB,NXPC/BNB,True
TRADING,binance,binance:NXPC/FDUSD,NXPC/FDUSD,True
TRADING,binance,binance:NXPC/TRY,NXPC/TRY,True
TRADING,binance,binance:NXPC/USDC,NXPC/USDC,True
TRADING,binance,binance:NXPC/USDT,NXPC/USDT,True
TRADING,binance,binance:NXPC/USDT:USDT,NXPC/USDT:USDT,
BREAK,binance,binance:NXS/BNB,NXS/BNB,True
BREAK,binance,binance:NXS/BTC,NXS/BTC,True
