precision_amount,precision_price,exchange,symbol_id,symbol
1.0,0.0001,binance,binance:EPS/BUSD,EPS/BUSD
1.0,0.0001,binance,binance:EPS/USDT,EPS/USDT
1.0,1e-06,binance,binance:EPT/USDT:USDT,EPT/USDT:USDT
1.0,1e-07,binance,binance:EPX/BUSD,EPX/BUSD
1.0,1e-07,binance,binance:EPX/USDT,EPX/USDT
0.1,1e-08,binance,binance:ERA/BNB,ERA/BNB
0.1,0.0001,binance,binance:ERA/FDUSD,ERA/FDUSD
0.1,0.01,binance,binance:ERA/TRY,ERA/TRY
0.1,0.0001,binance,binance:ERA/USDC,ERA/USDC
0.1,0.0001,binance,binance:ERA/USDT,ERA/USDT
1.0,0.0001,binance,binance:ERA/USDT:USDT,ERA/USDT:USDT
1.0,1e-08,binance,binance:ERD/BNB,ERD/BNB
1.0,1e-08,binance,binance:ERD/BTC,ERD/BTC
1.0,1e-06,binance,binance:ERD/BUSD,ERD/BUSD
1.0,1e-07,binance,binance:ERD/PAX,ERD/PAX
1.0,1e-07,binance,binance:ERD/USDC,ERD/USDC
1.0,1e-06,binance,binance:ERD/USDT,ERD/USDT
0.1,1e-05,binance,binance:ERN/BNB,ERN/BNB
0.1,0.001,binance,binance:ERN/BUSD,ERN/BUSD
0.1,0.001,binance,binance:ERN/USDT,ERN/USDT
1.0,0.0001,binance,binance:ESPORTS/USDT:USDT,ESPORTS/USDT:USDT
0.01,1e-05,binance,binance:ETC/BNB,ETC/BNB
0.01,0.1,binance,binance:ETC/BRL,ETC/BRL
0.01,1e-07,binance,binance:ETC/BTC,ETC/BTC
0.01,0.01,binance,binance:ETC/BUSD,ETC/BUSD
0.01,1e-05,binance,binance:ETC/ETH,ETC/ETH
0.01,0.01,binance,binance:ETC/EUR,ETC/EUR
0.01,0.01,binance,binance:ETC/FDUSD,ETC/FDUSD
0.01,0.01,binance,binance:ETC/GBP,ETC/GBP
0.001,0.001,binance,binance:ETC/PAX,ETC/PAX
0.001,0.1,binance,binance:ETC/TRY,ETC/TRY
0.001,0.001,binance,binance:ETC/TUSD,ETC/TUSD
1.0,0.001,binance,binance:ETC/USD:ETC,ETC/USD:ETC
0.01,0.01,binance,binance:ETC/USDC,ETC/USDC
0.01,0.01,binance,binance:ETC/USDT,ETC/USDT
0.01,0.001,binance,binance:ETC/USDT:USDT,ETC/USDT:USDT
0.0001,0.01,binance,binance:ETH/AEUR,ETH/AEUR
1e-05,1.0,binance,binance:ETH/ARS,ETH/ARS
0.0001,0.01,binance,binance:ETH/AUD,ETH/AUD
0.0001,1.0,binance,binance:ETH/BIDR,ETH/BIDR
1e-05,1.0,binance,binance:ETH/BKRW,ETH/BKRW
0.0001,0.01,binance,binance:ETH/BRL,ETH/BRL
0.0001,1e-05,binance,binance:ETH/BTC,ETH/BTC
0.01,1e-06,binance,binance:ETH/BTC:BTC,ETH/BTC:BTC
0.0001,0.01,binance,binance:ETH/BUSD,ETH/BUSD
0.0001,0.01,binance,binance:ETH/DAI,ETH/DAI
0.0001,0.01,binance,binance:ETH/EUR,ETH/EUR
0.0001,0.01,binance,binance:ETH/EURI,ETH/EURI
0.0001,0.01,binance,binance:ETH/FDUSD,ETH/FDUSD
0.0001,0.01,binance,binance:ETH/GBP,ETH/GBP
1e-05,1.0,binance,binance:ETH/JPY,ETH/JPY
0.0001,1.0,binance,binance:ETH/MXN,ETH/MXN
1e-05,1.0,binance,binance:ETH/NGN,ETH/NGN
0.0001,0.01,binance,binance:ETH/PAX,ETH/PAX
0.0001,1.0,binance,binance:ETH/PLN,ETH/PLN
0.0001,0.1,binance,binance:ETH/RUB,ETH/RUB
0.0001,1.0,binance,binance:ETH/TRY,ETH/TRY
0.0001,0.01,binance,binance:ETH/TUSD,ETH/TUSD
0.0001,1.0,binance,binance:ETH/UAH,ETH/UAH
1.0,0.01,binance,binance:ETH/USD:ETH,ETH/USD:ETH
1.0,0.01,binance,binance:ETH/USD:ETH-250926,ETH/USD:ETH-250926
1.0,0.01,binance,binance:ETH/USD:ETH-251226,ETH/USD:ETH-251226
0.0001,0.01,binance,binance:ETH/USDC,ETH/USDC
0.001,0.01,binance,binance:ETH/USDC:USDC,ETH/USDC:USDC
0.0001,0.01,binance,binance:ETH/USDP,ETH/USDP
0.0001,0.01,binance,binance:ETH/USDT,ETH/USDT
0.001,0.01,binance,binance:ETH/USDT:USDT,ETH/USDT:USDT
0.001,0.01,binance,binance:ETH/USDT:USDT-250926,ETH/USDT:USDT-250926
0.001,0.01,binance,binance:ETH/USDT:USDT-251226,ETH/USDT:USDT-251226
0.0001,0.01,binance,binance:ETH/UST,ETH/UST
0.0001,1.0,binance,binance:ETH/ZAR,ETH/ZAR
1e-05,0.01,binance,binance:ETHBEAR/BUSD,ETHBEAR/BUSD
1e-05,0.01,binance,binance:ETHBEAR/USDT,ETHBEAR/USDT
1e-06,0.01,binance,binance:ETHBULL/BUSD,ETHBULL/BUSD
1e-06,0.01,binance,binance:ETHBULL/USDT,ETHBULL/USDT
0.01,1e-05,binance,binance:ETHDOWN/USDT,ETHDOWN/USDT
0.1,1e-06,binance,binance:ETHFI/BNB,ETHFI/BNB
0.1,1e-08,binance,binance:ETHFI/BTC,ETHFI/BTC
0.1,0.001,binance,binance:ETHFI/FDUSD,ETHFI/FDUSD
0.1,0.01,binance,binance:ETHFI/TRY,ETHFI/TRY
0.1,0.001,binance,binance:ETHFI/USDC,ETHFI/USDC
0.1,0.0001,binance,binance:ETHFI/USDC:USDC,ETHFI/USDC:USDC
0.1,0.001,binance,binance:ETHFI/USDT,ETHFI/USDT
0.1,0.0001,binance,binance:ETHFI/USDT:USDT,ETHFI/USDT:USDT
0.01,0.001,binance,binance:ETHUP/USDT,ETHUP/USDT
1.0,0.0001,binance,binance:ETHW/USDT:USDT,ETHW/USDT:USDT
0.1,0.0001,binance,binance:EUR/AEUR,EUR/AEUR
0.1,0.0001,binance,binance:EUR/BUSD,EUR/BUSD
0.1,0.0001,binance,binance:EUR/EURI,EUR/EURI
0.1,0.0001,binance,binance:EUR/USDC,EUR/USDC
0.1,0.0001,binance,binance:EUR/USDT,EUR/USDT
0.1,0.0001,binance,binance:EURI/USDC,EURI/USDC
0.1,0.0001,binance,binance:EURI/USDT,EURI/USDT
1.0,1e-08,binance,binance:EVX/BTC,EVX/BTC
1.0,1e-07,binance,binance:EVX/ETH,EVX/ETH
0.1,1e-08,binance,binance:EZ/BTC,EZ/BTC
0.1,1e-06,binance,binance:EZ/ETH,EZ/ETH
1.0,1e-06,binance,binance:F/USDT:USDT,F/USDT:USDT
0.001,0.0001,binance,binance:FARM/BNB,FARM/BNB
0.001,1e-06,binance,binance:FARM/BTC,FARM/BTC
0.001,0.01,binance,binance:FARM/BUSD,FARM/BUSD
0.0001,1e-05,binance,binance:FARM/ETH,FARM/ETH
0.001,0.01,binance,binance:FARM/USDT,FARM/USDT
0.1,0.0001,binance,binance:FARTCOIN/USDT:USDT,FARTCOIN/USDT:USDT
1.0,0.0001,binance,binance:FDUSD/BUSD,FDUSD/BUSD
1.0,0.01,binance,binance:FDUSD/TRY,FDUSD/TRY
1.0,0.0001,binance,binance:FDUSD/USDC,FDUSD/USDC
1.0,0.0001,binance,binance:FDUSD/USDT,FDUSD/USDT
0.1,1e-06,binance,binance:FET/BNB,FET/BNB
0.1,0.01,binance,binance:FET/BRL,FET/BRL
0.1,1e-08,binance,binance:FET/BTC,FET/BTC
1.0,0.0001,binance,binance:FET/BUSD,FET/BUSD
0.1,0.001,binance,binance:FET/FDUSD,FET/FDUSD
0.1,0.01,binance,binance:FET/TRY,FET/TRY
0.1,0.001,binance,binance:FET/USDC,FET/USDC
0.1,0.001,binance,binance:FET/USDT,FET/USDT
1.0,0.0001,binance,binance:FET/USDT:USDT,FET/USDT:USDT
1.0,1e-05,binance,binance:FHE/USDT:USDT,FHE/USDT:USDT
0.1,1e-05,binance,binance:FIDA/BNB,FIDA/BNB
0.1,1e-08,binance,binance:FIDA/BTC,FIDA/BTC
0.1,0.0001,binance,binance:FIDA/BUSD,FIDA/BUSD
0.1,0.001,binance,binance:FIDA/TRY,FIDA/TRY
0.1,0.0001,binance,binance:FIDA/USDT,FIDA/USDT
1.0,1e-05,binance,binance:FIDA/USDT:USDT,FIDA/USDT:USDT
0.01,1e-05,binance,binance:FIL/BNB,FIL/BNB
0.01,1e-07,binance,binance:FIL/BTC,FIL/BTC
0.01,0.001,binance,binance:FIL/BUSD,FIL/BUSD
0.01,1e-06,binance,binance:FIL/ETH,FIL/ETH
0.01,0.001,binance,binance:FIL/FDUSD,FIL/FDUSD
0.001,0.01,binance,binance:FIL/TRY,FIL/TRY
1.0,0.001,binance,binance:FIL/USD:FIL,FIL/USD:FIL
0.01,0.001,binance,binance:FIL/USDC,FIL/USDC
0.1,0.001,binance,binance:FIL/USDC:USDC,FIL/USDC:USDC
0.01,0.001,binance,binance:FIL/USDT,FIL/USDT
0.1,0.001,binance,binance:FIL/USDT:USDT,FIL/USDT:USDT
0.01,1e-07,binance,binance:FILDOWN/USDT,FILDOWN/USDT
0.01,0.0001,binance,binance:FILUP/USDT,FILUP/USDT
1.0,1e-07,binance,binance:FIO/BNB,FIO/BNB
1.0,1e-08,binance,binance:FIO/BTC,FIO/BTC
1.0,1e-05,binance,binance:FIO/BUSD,FIO/BUSD
1.0,1e-05,binance,binance:FIO/USDT,FIO/USDT
1.0,1e-05,binance,binance:FIO/USDT:USDT,FIO/USDT:USDT
0.1,1e-08,binance,binance:FIRO/BTC,FIRO/BTC
0.1,0.001,binance,binance:FIRO/BUSD,FIRO/BUSD
0.1,1e-06,binance,binance:FIRO/ETH,FIRO/ETH
0.1,0.001,binance,binance:FIRO/USDT,FIRO/USDT
0.1,1.0,binance,binance:FIS/BIDR,FIS/BIDR
0.1,0.001,binance,binance:FIS/BRL,FIS/BRL
1.0,1e-08,binance,binance:FIS/BTC,FIS/BTC
1.0,0.0001,binance,binance:FIS/BUSD,FIS/BUSD
0.1,0.01,binance,binance:FIS/TRY,FIS/TRY
1.0,0.0001,binance,binance:FIS/USDT,FIS/USDT
1.0,1e-05,binance,binance:FIS/USDT:USDT,FIS/USDT:USDT
0.1,1e-05,binance,binance:FLM/BNB,FLM/BNB
1.0,1e-08,binance,binance:FLM/BTC,FLM/BTC
1.0,0.0001,binance,binance:FLM/BUSD,FLM/BUSD
1.0,0.0001,binance,binance:FLM/USDT,FLM/USDT
1.0,0.0001,binance,binance:FLM/USDT:USDT,FLM/USDT:USDT
1.0,1e-08,binance,binance:FLOKI/FDUSD,FLOKI/FDUSD
1.0,1e-06,binance,binance:FLOKI/TRY,FLOKI/TRY
1.0,1e-08,binance,binance:FLOKI/TUSD,FLOKI/TUSD
1.0,1e-08,binance,binance:FLOKI/USDC,FLOKI/USDC
1.0,1e-08,binance,binance:FLOKI/USDT,FLOKI/USDT
0.01,1e-06,binance,binance:FLOW/BNB,FLOW/BNB
0.01,1e-08,binance,binance:FLOW/BTC,FLOW/BTC
0.01,0.001,binance,binance:FLOW/BUSD,FLOW/BUSD
0.01,0.001,binance,binance:FLOW/USDT,FLOW/USDT
0.1,0.001,binance,binance:FLOW/USDT:USDT,FLOW/USDT:USDT
0.01,1e-08,binance,binance:FLUX/BTC,FLUX/BTC
0.01,0.0001,binance,binance:FLUX/BUSD,FLUX/BUSD
0.01,0.0001,binance,binance:FLUX/USDC,FLUX/USDC
0.01,0.0001,binance,binance:FLUX/USDT,FLUX/USDT
1.0,0.0001,binance,binance:FLUX/USDT:USDT,FLUX/USDT:USDT
1.0,1e-07,binance,binance:FOR/BNB,FOR/BNB
1.0,1e-08,binance,binance:FOR/BTC,FOR/BTC
0.1,1e-05,binance,binance:FOR/BUSD,FOR/BUSD
1.0,1e-05,binance,binance:FOR/USDT,FOR/USDT
0.1,0.01,binance,binance:FORM/TRY,FORM/TRY
0.1,0.0001,binance,binance:FORM/USDC,FORM/USDC
0.1,0.0001,binance,binance:FORM/USDT,FORM/USDT
0.1,0.0001,binance,binance:FORM/USDT:USDT,FORM/USDT:USDT
0.01,1e-08,binance,binance:FORTH/BTC,FORTH/BTC
0.01,0.001,binance,binance:FORTH/BUSD,FORTH/BUSD
0.01,0.001,binance,binance:FORTH/USDT,FORTH/USDT
0.1,0.001,binance,binance:FORTH/USDT:USDT,FORTH/USDT:USDT
0.1,1e-08,binance,binance:FRONT/BTC,FRONT/BTC
1.0,0.0001,binance,binance:FRONT/BUSD,FRONT/BUSD
1.0,1e-07,binance,binance:FRONT/ETH,FRONT/ETH
0.1,0.01,binance,binance:FRONT/TRY,FRONT/TRY
1.0,0.0001,binance,binance:FRONT/TUSD,FRONT/TUSD
0.1,0.001,binance,binance:FRONT/USDC,FRONT/USDC
0.1,0.001,binance,binance:FRONT/USDT,FRONT/USDT
1.0,0.0001,binance,binance:FTM/AUD,FTM/AUD
0.1,1.0,binance,binance:FTM/BIDR,FTM/BIDR
1.0,1e-07,binance,binance:FTM/BNB,FTM/BNB
0.1,0.001,binance,binance:FTM/BRL,FTM/BRL
1.0,1e-08,binance,binance:FTM/BTC,FTM/BTC
1.0,0.0001,binance,binance:FTM/BUSD,FTM/BUSD
0.1,1e-07,binance,binance:FTM/ETH,FTM/ETH
1.0,0.0001,binance,binance:FTM/EUR,FTM/EUR
1.0,0.0001,binance,binance:FTM/FDUSD,FTM/FDUSD
0.1,1e-05,binance,binance:FTM/PAX,FTM/PAX
0.1,0.01,binance,binance:FTM/RUB,FTM/RUB
0.01,0.01,binance,binance:FTM/TRY,FTM/TRY
0.1,1e-05,binance,binance:FTM/TUSD,FTM/TUSD
1.0,0.0001,binance,binance:FTM/USDC,FTM/USDC
1.0,0.0001,binance,binance:FTM/USDT,FTM/USDT
1.0,0.0001,binance,binance:FTM/USDT:USDT,FTM/USDT:USDT
0.01,1e-05,binance,binance:FTT/BNB,FTT/BNB
0.01,1e-07,binance,binance:FTT/BTC,FTT/BTC
0.01,0.0001,binance,binance:FTT/BUSD,FTT/BUSD
0.001,1e-06,binance,binance:FTT/ETH,FTT/ETH
0.01,0.0001,binance,binance:FTT/USDT,FTT/USDT
0.1,0.0001,binance,binance:FTT/USDT:USDT,FTT/USDT:USDT
1.0,1e-08,binance,binance:FUEL/BTC,FUEL/BTC
1.0,1e-08,binance,binance:FUEL/ETH,FUEL/ETH
1.0,1e-08,binance,binance:FUN/BNB,FUN/BNB
1.0,1e-08,binance,binance:FUN/BTC,FUN/BTC
1.0,1e-08,binance,binance:FUN/ETH,FUN/ETH
1.0,1e-06,binance,binance:FUN/USDC,FUN/USDC
1.0,1e-06,binance,binance:FUN/USDT,FUN/USDT
1.0,1e-06,binance,binance:FUN/USDT:USDT,FUN/USDT:USDT
0.1,1e-08,binance,binance:FXS/BTC,FXS/BTC
0.1,0.001,binance,binance:FXS/BUSD,FXS/BUSD
0.1,0.001,binance,binance:FXS/USDT,FXS/USDT
0.1,0.0001,binance,binance:FXS/USDT:USDT,FXS/USDT:USDT
1.0,0.001,binance,binance:G/TRY,G/TRY
1.0,1e-05,binance,binance:G/USDT,G/USDT
1.0,1e-05,binance,binance:G/USDT:USDT,G/USDT:USDT
0.001,1e-06,binance,binance:GAL/BNB,GAL/BNB
0.01,0.01,binance,binance:GAL/BRL,GAL/BRL
0.001,1e-08,binance,binance:GAL/BTC,GAL/BTC
0.001,0.001,binance,binance:GAL/BUSD,GAL/BUSD
0.01,1e-06,binance,binance:GAL/ETH,GAL/ETH
0.001,0.001,binance,binance:GAL/EUR,GAL/EUR
0.001,0.01,binance,binance:GAL/TRY,GAL/TRY
0.001,0.001,binance,binance:GAL/USDT,GAL/USDT
1.0,1e-05,binance,binance:GALA/AUD,GALA/AUD
1.0,1e-08,binance,binance:GALA/BNB,GALA/BNB
0.1,0.0001,binance,binance:GALA/BRL,GALA/BRL
1.0,1e-08,binance,binance:GALA/BTC,GALA/BTC
1.0,1e-05,binance,binance:GALA/BUSD,GALA/BUSD
1.0,1e-08,binance,binance:GALA/ETH,GALA/ETH
1.0,1e-05,binance,binance:GALA/EUR,GALA/EUR
1.0,1e-05,binance,binance:GALA/FDUSD,GALA/FDUSD
0.1,0.0001,binance,binance:GALA/TRY,GALA/TRY
1.0,1e-05,binance,binance:GALA/USD:GALA,GALA/USD:GALA
1.0,1e-05,binance,binance:GALA/USDC,GALA/USDC
1.0,1e-05,binance,binance:GALA/USDT,GALA/USDT
1.0,1e-05,binance,binance:GALA/USDT:USDT,GALA/USDT:USDT
0.1,1e-07,binance,binance:GAS/BTC,GAS/BTC
0.1,0.001,binance,binance:GAS/BUSD,GAS/BUSD
0.1,0.001,binance,binance:GAS/FDUSD,GAS/FDUSD
0.01,0.1,binance,binance:GAS/TRY,GAS/TRY
0.1,0.001,binance,binance:GAS/USDT,GAS/USDT
0.1,0.001,binance,binance:GAS/USDT:USDT,GAS/USDT:USDT
0.1,0.001,binance,binance:GBP/BUSD,GBP/BUSD
0.1,0.001,binance,binance:GBP/USDT,GBP/USDT
1.0,1e-05,binance,binance:GFT/BUSD,GFT/BUSD
1.0,1e-05,binance,binance:GFT/USDT,GFT/USDT
0.1,0.001,binance,binance:GHST/BUSD,GHST/BUSD
0.1,1e-07,binance,binance:GHST/ETH,GHST/ETH
0.1,0.001,binance,binance:GHST/USDT,GHST/USDT
1.0,0.0001,binance,binance:GHST/USDT:USDT,GHST/USDT:USDT
1.0,1e-08,binance,binance:GLM/BTC,GLM/BTC
0.1,0.0001,binance,binance:GLM/BUSD,GLM/BUSD
1.0,1e-07,binance,binance:GLM/ETH,GLM/ETH
0.1,0.0001,binance,binance:GLM/USDT,GLM/USDT
1.0,1e-05,binance,binance:GLM/USDT:USDT,GLM/USDT:USDT
0.01,1e-06,binance,binance:GLMR/BNB,GLMR/BNB
0.1,1e-08,binance,binance:GLMR/BTC,GLMR/BTC
0.1,0.0001,binance,binance:GLMR/BUSD,GLMR/BUSD
0.1,0.0001,binance,binance:GLMR/USDT,GLMR/USDT
1.0,1e-05,binance,binance:GLMR/USDT:USDT,GLMR/USDT:USDT
0.1,0.0001,binance,binance:GMT/AUD,GMT/AUD
0.1,1e-06,binance,binance:GMT/BNB,GMT/BNB
0.1,0.001,binance,binance:GMT/BRL,GMT/BRL
0.1,1e-08,binance,binance:GMT/BTC,GMT/BTC
0.1,0.0001,binance,binance:GMT/BUSD,GMT/BUSD
0.1,1e-07,binance,binance:GMT/ETH,GMT/ETH
0.1,0.0001,binance,binance:GMT/EUR,GMT/EUR
0.1,0.0001,binance,binance:GMT/GBP,GMT/GBP
0.01,0.001,binance,binance:GMT/TRY,GMT/TRY
1.0,0.0001,binance,binance:GMT/USD:GMT,GMT/USD:GMT
0.1,0.0001,binance,binance:GMT/USDC,GMT/USDC
0.1,0.0001,binance,binance:GMT/USDT,GMT/USDT
1.0,1e-05,binance,binance:GMT/USDT:USDT,GMT/USDT:USDT
0.001,1e-07,binance,binance:GMX/BTC,GMX/BTC
0.001,0.01,binance,binance:GMX/BUSD,GMX/BUSD
0.001,0.01,binance,binance:GMX/USDC,GMX/USDC
0.001,0.01,binance,binance:GMX/USDT,GMX/USDT
0.01,0.001,binance,binance:GMX/USDT:USDT,GMX/USDT:USDT
0.001,0.0001,binance,binance:GNO/BNB,GNO/BNB
0.001,1e-06,binance,binance:GNO/BTC,GNO/BTC
0.001,0.1,binance,binance:GNO/BUSD,GNO/BUSD
0.001,0.01,binance,binance:GNO/USDT,GNO/USDT
0.01,1e-07,binance,binance:GNS/BTC,GNS/BTC
0.01,0.001,binance,binance:GNS/USDT,GNS/USDT
1.0,1e-06,binance,binance:GNT/BNB,GNT/BNB
1.0,1e-08,binance,binance:GNT/BTC,GNT/BTC
1.0,1e-08,binance,binance:GNT/ETH,GNT/ETH
1.0,1e-07,binance,binance:GO/BNB,GO/BNB
1.0,1e-08,binance,binance:GO/BTC,GO/BTC
1.0,1e-05,binance,binance:GOAT/USDT:USDT,GOAT/USDT:USDT
0.1,1e-08,binance,binance:GPS/BNB,GPS/BNB
0.1,1e-05,binance,binance:GPS/FDUSD,GPS/FDUSD
0.1,0.001,binance,binance:GPS/TRY,GPS/TRY
0.1,1e-05,binance,binance:GPS/USDC,GPS/USDC
0.1,1e-05,binance,binance:GPS/USDT,GPS/USDT
1.0,1e-05,binance,binance:GPS/USDT:USDT,GPS/USDT:USDT
0.1,0.0001,binance,binance:GRASS/USDT:USDT,GRASS/USDT:USDT
1.0,1e-05,binance,binance:GRIFFAIN/USDT:USDT,GRIFFAIN/USDT:USDT
1.0,1e-08,binance,binance:GRS/BTC,GRS/BTC
1.0,1e-08,binance,binance:GRS/ETH,GRS/ETH
1.0,1e-08,binance,binance:GRT/BTC,GRT/BTC
1.0,0.0001,binance,binance:GRT/BUSD,GRT/BUSD
1.0,1e-08,binance,binance:GRT/ETH,GRT/ETH
1.0,0.0001,binance,binance:GRT/EUR,GRT/EUR
1.0,0.0001,binance,binance:GRT/FDUSD,GRT/FDUSD
1.0,0.001,binance,binance:GRT/TRY,GRT/TRY
1.0,0.0001,binance,binance:GRT/USDC,GRT/USDC
1.0,0.0001,binance,binance:GRT/USDT,GRT/USDT
1.0,1e-05,binance,binance:GRT/USDT:USDT,GRT/USDT:USDT
0.1,1e-05,binance,binance:GTC/BNB,GTC/BNB
0.1,1e-08,binance,binance:GTC/BTC,GTC/BTC
0.1,0.001,binance,binance:GTC/BUSD,GTC/BUSD
0.1,0.001,binance,binance:GTC/USDT,GTC/USDT
0.1,0.001,binance,binance:GTC/USDT:USDT,GTC/USDT:USDT
1.0,1e-06,binance,binance:GTO/BNB,GTO/BNB
1.0,1e-08,binance,binance:GTO/BTC,GTO/BTC
1.0,1e-05,binance,binance:GTO/BUSD,GTO/BUSD
1.0,1e-08,binance,binance:GTO/ETH,GTO/ETH
0.1,1e-05,binance,binance:GTO/PAX,GTO/PAX
0.1,1e-05,binance,binance:GTO/TUSD,GTO/TUSD
0.1,1e-05,binance,binance:GTO/USDC,GTO/USDC
0.1,1e-05,binance,binance:GTO/USDT,GTO/USDT
1.0,1e-08,binance,binance:GUN/BNB,GUN/BNB
1.0,1e-05,binance,binance:GUN/FDUSD,GUN/FDUSD
1.0,0.001,binance,binance:GUN/TRY,GUN/TRY
1.0,1e-05,binance,binance:GUN/USDC,GUN/USDC
1.0,1e-05,binance,binance:GUN/USDT,GUN/USDT
1.0,1e-05,binance,binance:GUN/USDT:USDT,GUN/USDT:USDT
0.1,1e-08,binance,binance:GVT/BTC,GVT/BTC
0.01,1e-06,binance,binance:GVT/ETH,GVT/ETH
0.01,1e-06,binance,binance:GXS/BNB,GXS/BNB
1.0,1e-08,binance,binance:GXS/BTC,GXS/BTC
1.0,1e-07,binance,binance:GXS/ETH,GXS/ETH
1.0,0.0001,binance,binance:GXS/USDT,GXS/USDT
1.0,1e-05,binance,binance:H/USDT:USDT,H/USDT:USDT
0.1,1e-07,binance,binance:HAEDAL/BNB,HAEDAL/BNB
0.1,0.0001,binance,binance:HAEDAL/FDUSD,HAEDAL/FDUSD
0.1,0.001,binance,binance:HAEDAL/TRY,HAEDAL/TRY
0.1,0.0001,binance,binance:HAEDAL/USDC,HAEDAL/USDC
0.1,0.0001,binance,binance:HAEDAL/USDT,HAEDAL/USDT
1.0,1e-06,binance,binance:HAEDAL/USDT:USDT,HAEDAL/USDT:USDT
1.0,1e-06,binance,binance:HARD/BNB,HARD/BNB
1.0,1e-08,binance,binance:HARD/BTC,HARD/BTC
1.0,0.0001,binance,binance:HARD/BUSD,HARD/BUSD
1.0,0.0001,binance,binance:HARD/USDT,HARD/USDT
1.0,1e-08,binance,binance:HBAR/BNB,HBAR/BNB
1.0,1e-08,binance,binance:HBAR/BTC,HBAR/BTC
1.0,0.0001,binance,binance:HBAR/BUSD,HBAR/BUSD
1.0,1e-05,binance,binance:HBAR/FDUSD,HBAR/FDUSD
1.0,0.001,binance,binance:HBAR/TRY,HBAR/TRY
1.0,1e-05,binance,binance:HBAR/USDC,HBAR/USDC
1.0,1e-05,binance,binance:HBAR/USDC:USDC,HBAR/USDC:USDC
1.0,1e-05,binance,binance:HBAR/USDT,HBAR/USDT
1.0,1e-05,binance,binance:HBAR/USDT:USDT,HBAR/USDT:USDT
0.01,1e-07,binance,binance:HC/BTC,HC/BTC
0.01,1e-06,binance,binance:HC/ETH,HC/ETH
0.01,0.0001,binance,binance:HC/USDT,HC/USDT
1.0,0.0001,binance,binance:HEGIC/BUSD,HEGIC/BUSD
1.0,1e-08,binance,binance:HEGIC/ETH,HEGIC/ETH
0.1,1e-08,binance,binance:HEI/BTC,HEI/BTC
0.1,0.0001,binance,binance:HEI/USDC,HEI/USDC
0.1,0.0001,binance,binance:HEI/USDT,HEI/USDT
0.1,0.0001,binance,binance:HEI/USDT:USDT,HEI/USDT:USDT
0.1,1e-08,binance,binance:HFT/BTC,HFT/BTC
0.1,0.0001,binance,binance:HFT/BUSD,HFT/BUSD
0.1,0.0001,binance,binance:HFT/USDT,HFT/USDT
1.0,1e-05,binance,binance:HFT/USDT:USDT,HFT/USDT:USDT
0.1,1e-07,binance,binance:HIFI/ETH,HIFI/ETH
0.1,0.0001,binance,binance:HIFI/USDT,HIFI/USDT
1.0,1e-05,binance,binance:HIFI/USDT:USDT,HIFI/USDT:USDT
0.01,1e-06,binance,binance:HIGH/BNB,HIGH/BNB
0.001,1e-08,binance,binance:HIGH/BTC,HIGH/BTC
0.001,0.001,binance,binance:HIGH/BUSD,HIGH/BUSD
0.01,0.01,binance,binance:HIGH/TRY,HIGH/TRY
0.001,0.001,binance,binance:HIGH/USDT,HIGH/USDT
0.1,0.0001,binance,binance:HIGH/USDT:USDT,HIGH/USDT:USDT
1.0,1e-06,binance,binance:HIPPO/USDT:USDT,HIPPO/USDT:USDT
0.1,1e-05,binance,binance:HIVE/BNB,HIVE/BNB
1.0,1e-08,binance,binance:HIVE/BTC,HIVE/BTC
1.0,0.0001,binance,binance:HIVE/BUSD,HIVE/BUSD
1.0,0.0001,binance,binance:HIVE/FDUSD,HIVE/FDUSD
0.1,0.01,binance,binance:HIVE/TRY,HIVE/TRY
1.0,0.0001,binance,binance:HIVE/USDC,HIVE/USDC
1.0,0.0001,binance,binance:HIVE/USDT,HIVE/USDT
1.0,1e-05,binance,binance:HIVE/USDT:USDT,HIVE/USDT:USDT
1.0,1e-08,binance,binance:HMSTR/BNB,HMSTR/BNB
1.0,1e-06,binance,binance:HMSTR/FDUSD,HMSTR/FDUSD
1.0,0.0001,binance,binance:HMSTR/TRY,HMSTR/TRY
1.0,1e-06,binance,binance:HMSTR/USDC,HMSTR/USDC
1.0,1e-06,binance,binance:HMSTR/USDT,HMSTR/USDT
1.0,1e-07,binance,binance:HMSTR/USDT:USDT,HMSTR/USDT:USDT
0.01,1e-07,binance,binance:HNT/BTC,HNT/BTC
0.01,0.001,binance,binance:HNT/BUSD,HNT/BUSD
0.01,0.01,binance,binance:HNT/USDT,HNT/USDT
1.0,1e-08,binance,binance:HOME/BNB,HOME/BNB
1.0,1e-05,binance,binance:HOME/FDUSD,HOME/FDUSD
1.0,0.001,binance,binance:HOME/TRY,HOME/TRY
1.0,1e-05,binance,binance:HOME/USDC,HOME/USDC
1.0,1e-05,binance,binance:HOME/USDT,HOME/USDT
1.0,1e-06,binance,binance:HOME/USDT:USDT,HOME/USDT:USDT
0.1,1e-07,binance,binance:HOOK/BNB,HOOK/BNB
0.1,1e-08,binance,binance:HOOK/BTC,HOOK/BTC
0.1,0.0001,binance,binance:HOOK/BUSD,HOOK/BUSD
0.1,0.0001,binance,binance:HOOK/USDT,HOOK/USDT
0.1,0.0001,binance,binance:HOOK/USDT:USDT,HOOK/USDT:USDT
1.0,1e-08,binance,binance:HOT/BNB,HOT/BNB
