exchange,symbol_id,symbol,base,quote,type,spot,swap,future,option,active,taker,maker
binance,binance:RGT/BTC,RGT/BTC,RGT,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:RGT/BUSD,RGT/BUSD,RGT,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RGT/USDT,RGT/USDT,RGT,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:RIF/BTC,RIF/BTC,RIF,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:RIF/USDT,RIF/USDT,RIF,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:RIF/USDT:USDT,RIF/USDT:USDT,RIF,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:RLC/BNB,RLC/BNB,RLC,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:RLC/BTC,RLC/BTC,RLC,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:RLC/BUSD,RLC/BUSD,RLC,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RLC/ETH,RLC/ETH,RLC,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:RLC/USDT,RLC/USDT,RLC,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:RLC/USDT:USDT,RLC/USDT:USDT,RLC,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:RNDR/BRL,RNDR/BRL,RNDR,BRL,spot,True,False,False,False,False,0.001,0.001
binance,binance:RNDR/BTC,RNDR/BTC,RNDR,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:RNDR/BUSD,RNDR/BUSD,RNDR,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RNDR/EUR,RNDR/EUR,RNDR,EUR,spot,True,False,False,False,False,0.001,0.001
binance,binance:RNDR/FDUSD,RNDR/FDUSD,RNDR,FDUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RNDR/TRY,RNDR/TRY,RNDR,TRY,spot,True,False,False,False,False,0.001,0.001
binance,binance:RNDR/USDC,RNDR/USDC,RNDR,USDC,spot,True,False,False,False,False,0.001,0.001
binance,binance:RNDR/USDT,RNDR/USDT,RNDR,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:RONIN/BTC,RONIN/BTC,RONIN,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:RONIN/FDUSD,RONIN/FDUSD,RONIN,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:RONIN/TRY,RONIN/TRY,RONIN,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:RONIN/USDT,RONIN/USDT,RONIN,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:RONIN/USDT:USDT,RONIN/USDT:USDT,RONIN,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:ROSE/BNB,ROSE/BNB,ROSE,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:ROSE/BTC,ROSE/BTC,ROSE,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ROSE/BUSD,ROSE/BUSD,ROSE,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:ROSE/ETH,ROSE/ETH,ROSE,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:ROSE/TRY,ROSE/TRY,ROSE,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:ROSE/USD:ROSE,ROSE/USD:ROSE,ROSE,USD,swap,False,True,False,False,False,0.0005,0.0001
binance,binance:ROSE/USDC,ROSE/USDC,ROSE,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:ROSE/USDT,ROSE/USDT,ROSE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:ROSE/USDT:USDT,ROSE/USDT:USDT,ROSE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:RPL/BTC,RPL/BTC,RPL,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:RPL/BUSD,RPL/BUSD,RPL,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RPL/USDC,RPL/USDC,RPL,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:RPL/USDT,RPL/USDT,RPL,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:RPL/USDT:USDT,RPL/USDT:USDT,RPL,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:RPX/BNB,RPX/BNB,RPX,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:RPX/BTC,RPX/BTC,RPX,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:RPX/ETH,RPX/ETH,RPX,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:RSR/BNB,RSR/BNB,RSR,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:RSR/BTC,RSR/BTC,RSR,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:RSR/BUSD,RSR/BUSD,RSR,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RSR/FDUSD,RSR/FDUSD,RSR,FDUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RSR/TRY,RSR/TRY,RSR,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:RSR/USDC,RSR/USDC,RSR,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:RSR/USDT,RSR/USDT,RSR,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:RSR/USDT:USDT,RSR/USDT:USDT,RSR,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:RUNE/AUD,RUNE/AUD,RUNE,AUD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RUNE/BNB,RUNE/BNB,RUNE,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:RUNE/BTC,RUNE/BTC,RUNE,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:RUNE/BUSD,RUNE/BUSD,RUNE,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RUNE/ETH,RUNE/ETH,RUNE,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:RUNE/EUR,RUNE/EUR,RUNE,EUR,spot,True,False,False,False,False,0.001,0.001
binance,binance:RUNE/FDUSD,RUNE/FDUSD,RUNE,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:RUNE/GBP,RUNE/GBP,RUNE,GBP,spot,True,False,False,False,False,0.001,0.001
binance,binance:RUNE/TRY,RUNE/TRY,RUNE,TRY,spot,True,False,False,False,False,0.001,0.001
binance,binance:RUNE/TUSD,RUNE/TUSD,RUNE,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RUNE/USD:RUNE,RUNE/USD:RUNE,RUNE,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:RUNE/USDC,RUNE/USDC,RUNE,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:RUNE/USDT,RUNE/USDT,RUNE,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:RUNE/USDT:USDT,RUNE/USDT:USDT,RUNE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:RVN/BTC,RVN/BTC,RVN,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:RVN/BUSD,RVN/BUSD,RVN,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:RVN/TRY,RVN/TRY,RVN,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:RVN/USDC,RVN/USDC,RVN,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:RVN/USDT,RVN/USDT,RVN,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:RVN/USDT:USDT,RVN/USDT:USDT,RVN,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:S/BNB,S/BNB,S,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:S/BTC,S/BTC,S,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:S/ETH,S/ETH,S,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:S/EUR,S/EUR,S,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:S/FDUSD,S/FDUSD,S,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:S/TRY,S/TRY,S,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:S/USDC,S/USDC,S,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:S/USDT,S/USDT,S,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:S/USDT:USDT,S/USDT:USDT,S,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SAFE/USDT:USDT,SAFE/USDT:USDT,SAFE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SAGA/BNB,SAGA/BNB,SAGA,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAGA/BTC,SAGA/BTC,SAGA,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAGA/FDUSD,SAGA/FDUSD,SAGA,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAGA/TRY,SAGA/TRY,SAGA,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAGA/USDC,SAGA/USDC,SAGA,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAGA/USDT,SAGA/USDT,SAGA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAGA/USDT:USDT,SAGA/USDT:USDT,SAGA,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SAHARA/BNB,SAHARA/BNB,SAHARA,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAHARA/FDUSD,SAHARA/FDUSD,SAHARA,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAHARA/TRY,SAHARA/TRY,SAHARA,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAHARA/USDC,SAHARA/USDC,SAHARA,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAHARA/USDT,SAHARA/USDT,SAHARA,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAHARA/USDT:USDT,SAHARA/USDT:USDT,SAHARA,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SALT/BTC,SALT/BTC,SALT,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:SALT/ETH,SALT/ETH,SALT,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:SAND/AUD,SAND/AUD,SAND,AUD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SAND/BIDR,SAND/BIDR,SAND,BIDR,spot,True,False,False,False,False,0.001,0.001
binance,binance:SAND/BNB,SAND/BNB,SAND,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:SAND/BRL,SAND/BRL,SAND,BRL,spot,True,False,False,False,False,0.001,0.001
binance,binance:SAND/BTC,SAND/BTC,SAND,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAND/BUSD,SAND/BUSD,SAND,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SAND/ETH,SAND/ETH,SAND,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:SAND/FDUSD,SAND/FDUSD,SAND,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAND/TRY,SAND/TRY,SAND,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAND/USD:SAND,SAND/USD:SAND,SAND,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:SAND/USDC,SAND/USDC,SAND,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAND/USDT,SAND/USDT,SAND,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SAND/USDT:USDT,SAND/USDT:USDT,SAND,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SANTOS/BRL,SANTOS/BRL,SANTOS,BRL,spot,True,False,False,False,False,0.001,0.001
binance,binance:SANTOS/BTC,SANTOS/BTC,SANTOS,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SANTOS/BUSD,SANTOS/BUSD,SANTOS,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SANTOS/TRY,SANTOS/TRY,SANTOS,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SANTOS/USDT,SANTOS/USDT,SANTOS,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SANTOS/USDT:USDT,SANTOS/USDT:USDT,SANTOS,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SC/BTC,SC/BTC,SC,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:SC/BUSD,SC/BUSD,SC,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SC/ETH,SC/ETH,SC,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:SC/USDT,SC/USDT,SC,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SC/USDT:USDT,SC/USDT:USDT,SC,USDT,swap,False,True,False,False,False,0.0005,0.0002
binance,binance:SCR/BTC,SCR/BTC,SCR,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SCR/FDUSD,SCR/FDUSD,SCR,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SCR/TRY,SCR/TRY,SCR,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SCR/USDT,SCR/USDT,SCR,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SCR/USDT:USDT,SCR/USDT:USDT,SCR,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SCRT/BTC,SCRT/BTC,SCRT,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SCRT/BUSD,SCRT/BUSD,SCRT,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SCRT/ETH,SCRT/ETH,SCRT,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:SCRT/USDT,SCRT/USDT,SCRT,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SCRT/USDT:USDT,SCRT/USDT:USDT,SCRT,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SEI/BNB,SEI/BNB,SEI,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:SEI/BTC,SEI/BTC,SEI,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SEI/FDUSD,SEI/FDUSD,SEI,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SEI/JPY,SEI/JPY,SEI,JPY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SEI/TRY,SEI/TRY,SEI,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SEI/TUSD,SEI/TUSD,SEI,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SEI/USDC,SEI/USDC,SEI,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SEI/USDT,SEI/USDT,SEI,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SEI/USDT:USDT,SEI/USDT:USDT,SEI,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SFP/BTC,SFP/BTC,SFP,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SFP/BUSD,SFP/BUSD,SFP,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SFP/USDT,SFP/USDT,SFP,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SFP/USDT:USDT,SFP/USDT:USDT,SFP,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SHELL/BNB,SHELL/BNB,SHELL,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHELL/BTC,SHELL/BTC,SHELL,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHELL/FDUSD,SHELL/FDUSD,SHELL,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHELL/TRY,SHELL/TRY,SHELL,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHELL/USDC,SHELL/USDC,SHELL,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHELL/USDT,SHELL/USDT,SHELL,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHELL/USDT:USDT,SHELL/USDT:USDT,SHELL,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SHIB/AUD,SHIB/AUD,SHIB,AUD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SHIB/BRL,SHIB/BRL,SHIB,BRL,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHIB/BUSD,SHIB/BUSD,SHIB,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SHIB/DOGE,SHIB/DOGE,SHIB,DOGE,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHIB/EUR,SHIB/EUR,SHIB,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHIB/FDUSD,SHIB/FDUSD,SHIB,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHIB/GBP,SHIB/GBP,SHIB,GBP,spot,True,False,False,False,False,0.001,0.001
binance,binance:SHIB/JPY,SHIB/JPY,SHIB,JPY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHIB/RUB,SHIB/RUB,SHIB,RUB,spot,True,False,False,False,False,0.001,0.001
binance,binance:SHIB/TRY,SHIB/TRY,SHIB,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHIB/TUSD,SHIB/TUSD,SHIB,TUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SHIB/UAH,SHIB/UAH,SHIB,UAH,spot,True,False,False,False,False,0.001,0.001
binance,binance:SHIB/USDC,SHIB/USDC,SHIB,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SHIB/USDT,SHIB/USDT,SHIB,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SIGN/BNB,SIGN/BNB,SIGN,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:SIGN/FDUSD,SIGN/FDUSD,SIGN,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SIGN/TRY,SIGN/TRY,SIGN,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SIGN/USDC,SIGN/USDC,SIGN,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SIGN/USDT,SIGN/USDT,SIGN,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SIGN/USDT:USDT,SIGN/USDT:USDT,SIGN,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SIREN/USDT:USDT,SIREN/USDT:USDT,SIREN,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SKATE/USDT:USDT,SKATE/USDT:USDT,SKATE,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SKL/BTC,SKL/BTC,SKL,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SKL/BUSD,SKL/BUSD,SKL,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SKL/TRY,SKL/TRY,SKL,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SKL/USDT,SKL/USDT,SKL,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SKL/USDT:USDT,SKL/USDT:USDT,SKL,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SKYAI/USDT:USDT,SKYAI/USDT:USDT,SKYAI,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SLERF/USDT:USDT,SLERF/USDT:USDT,SLERF,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SLF/BTC,SLF/BTC,SLF,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SLF/TRY,SLF/TRY,SLF,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SLF/USDC,SLF/USDC,SLF,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SLF/USDT,SLF/USDT,SLF,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SLP/BIDR,SLP/BIDR,SLP,BIDR,spot,True,False,False,False,False,0.001,0.001
binance,binance:SLP/BNB,SLP/BNB,SLP,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:SLP/BUSD,SLP/BUSD,SLP,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SLP/ETH,SLP/ETH,SLP,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:SLP/TRY,SLP/TRY,SLP,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SLP/USDT,SLP/USDT,SLP,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SLP/USDT:USDT,SLP/USDT:USDT,SLP,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SNGLS/BTC,SNGLS/BTC,SNGLS,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNGLS/ETH,SNGLS/ETH,SNGLS,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNM/BTC,SNM/BTC,SNM,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNM/BUSD,SNM/BUSD,SNM,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNM/ETH,SNM/ETH,SNM,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNT/BTC,SNT/BTC,SNT,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNT/BUSD,SNT/BUSD,SNT,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNT/ETH,SNT/ETH,SNT,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNT/USDT,SNT/USDT,SNT,USDT,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNT/USDT:USDT,SNT/USDT:USDT,SNT,USDT,swap,False,True,False,False,False,0.0005,0.0002
binance,binance:SNX/BNB,SNX/BNB,SNX,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNX/BTC,SNX/BTC,SNX,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SNX/BUSD,SNX/BUSD,SNX,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNX/ETH,SNX/ETH,SNX,ETH,spot,True,False,False,False,False,0.001,0.001
binance,binance:SNX/TRY,SNX/TRY,SNX,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SNX/USDT,SNX/USDT,SNX,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SNX/USDT:USDT,SNX/USDT:USDT,SNX,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SOL/ARS,SOL/ARS,SOL,ARS,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/AUD,SOL/AUD,SOL,AUD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SOL/BIDR,SOL/BIDR,SOL,BIDR,spot,True,False,False,False,False,0.001,0.001
binance,binance:SOL/BNB,SOL/BNB,SOL,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/BRL,SOL/BRL,SOL,BRL,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/BTC,SOL/BTC,SOL,BTC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/BUSD,SOL/BUSD,SOL,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SOL/ETH,SOL/ETH,SOL,ETH,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/EUR,SOL/EUR,SOL,EUR,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/FDUSD,SOL/FDUSD,SOL,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/GBP,SOL/GBP,SOL,GBP,spot,True,False,False,False,False,0.001,0.001
binance,binance:SOL/JPY,SOL/JPY,SOL,JPY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/MXN,SOL/MXN,SOL,MXN,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/RUB,SOL/RUB,SOL,RUB,spot,True,False,False,False,False,0.001,0.001
binance,binance:SOL/TRY,SOL/TRY,SOL,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/TUSD,SOL/TUSD,SOL,TUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/USD:SOL,SOL/USD:SOL,SOL,USD,swap,False,True,False,False,True,0.0005,0.0001
binance,binance:SOL/USD:SOL-250926,SOL/USD:SOL-250926,SOL,USD,future,False,False,True,False,True,0.0005,0.0001
binance,binance:SOL/USD:SOL-251226,SOL/USD:SOL-251226,SOL,USD,future,False,False,True,False,True,0.0005,0.0001
binance,binance:SOL/USDC,SOL/USDC,SOL,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/USDC:USDC,SOL/USDC:USDC,SOL,USDC,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SOL/USDT,SOL/USDT,SOL,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOL/USDT:USDT,SOL/USDT:USDT,SOL,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SOLV/BNB,SOLV/BNB,SOLV,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOLV/FDUSD,SOLV/FDUSD,SOLV,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOLV/TRY,SOLV/TRY,SOLV,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOLV/USDT,SOLV/USDT,SOLV,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOLV/USDT:USDT,SOLV/USDT:USDT,SOLV,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SONIC/USDT:USDT,SONIC/USDT:USDT,SONIC,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SOON/USDT:USDT,SOON/USDT:USDT,SOON,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SOPH/BNB,SOPH/BNB,SOPH,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOPH/FDUSD,SOPH/FDUSD,SOPH,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOPH/TRY,SOPH/TRY,SOPH,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOPH/USDC,SOPH/USDC,SOPH,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOPH/USDT,SOPH/USDT,SOPH,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SOPH/USDT:USDT,SOPH/USDT:USDT,SOPH,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SPARTA/BNB,SPARTA/BNB,SPARTA,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:SPELL/BNB,SPELL/BNB,SPELL,BNB,spot,True,False,False,False,False,0.001,0.001
binance,binance:SPELL/BTC,SPELL/BTC,SPELL,BTC,spot,True,False,False,False,False,0.001,0.001
binance,binance:SPELL/BUSD,SPELL/BUSD,SPELL,BUSD,spot,True,False,False,False,False,0.001,0.001
binance,binance:SPELL/TRY,SPELL/TRY,SPELL,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SPELL/USDT,SPELL/USDT,SPELL,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SPELL/USDT:USDT,SPELL/USDT:USDT,SPELL,USDT,swap,False,True,False,False,True,0.0005,0.0002
binance,binance:SPK/BNB,SPK/BNB,SPK,BNB,spot,True,False,False,False,True,0.001,0.001
binance,binance:SPK/FDUSD,SPK/FDUSD,SPK,FDUSD,spot,True,False,False,False,True,0.001,0.001
binance,binance:SPK/TRY,SPK/TRY,SPK,TRY,spot,True,False,False,False,True,0.001,0.001
binance,binance:SPK/USDC,SPK/USDC,SPK,USDC,spot,True,False,False,False,True,0.001,0.001
binance,binance:SPK/USDT,SPK/USDT,SPK,USDT,spot,True,False,False,False,True,0.001,0.001
binance,binance:SPK/USDT:USDT,SPK/USDT:USDT,SPK,USDT,swap,False,True,False,False,True,0.0005,0.0002
